entity_id;entity_name;sector;country;value
06MJZJ-E;FOUNTAINE PAJOT - TRAWLER CATAMARAN;ConsumerDurables;France;
05HX02-E;Aristocrat Leisure Limited;ConsumerDurables;Australia;
05ZPBR-E;AS Company SA;ConsumerDurables;Greece;
07NYNS-E;ATARI;ConsumerDurables;France;
0GL4WP-E;Apollo Tourism & Leisure Ltd;ConsumerDurables;Australia;
079SG6-E;Activision Blizzard Inc;MediaEntertainment;United States;
000D2Z-E;Brunswick Corporation;ConsumerDurables;United States;
05HXPQ-E;Beneteau SA;ConsumerDurables;France;
05J2MZ-E;Bigben Interactive SA;ConsumerDurables;France;
00664S-E;Bicicletas Monark SA;ConsumerDurables;Brazil;
05K03N-E;Cambuci SA CAMB Pfd;ConsumerDurables;Brazil;
05JF1M-E;Celtic PLC;ConsumerDurables;United Kingdom;
05JGCY-E;Character Group plc;ConsumerDurables;United Kingdom;
05KJD6-E;CD Projekt SA;ConsumerDurables;Poland;
081TSH-E;CI Games SA;ConsumerDurables;Poland;
0BFMVL-E;Clarus Corporation;ConsumerDurables;United States;
06BKCN-E;Coil Tubing Technology Inc;ConsumerDurables;United States;
0726JX-E;Deal A Day Group Corp;ConsumerDurables;United States;
05HS6H-E;Digital Bros SpA;ConsumerDurables;Italy;
06GPCY-E;BRP Inc;ConsumerDurables;Canada;
06H5NW-E;Endor AG;ConsumerDurables;Germany;
07KDB5-E;Entertainment Arts Research Inc;ConsumerDurables;United States;
000HZ5-E;Electronic Arts Inc;MediaEntertainment;United States;
087L82-E;Exceed Co Ltd;ConsumerDurables;Hong Kong;
000D7S-E;Callaway Golf Company;ConsumerDurables;United States;
00CT2X-E;Empire Global Gaming Inc;ConsumerDurables;United States;
06KX2S-E;E-QURE Corp;ConsumerDurables;United States;
000JBL-E;Escalade Incorporated;ConsumerDurables;United States;
05HWND-E;Manufatura de Brinquedos Estrela SA Pfd;ConsumerDurables;Brazil;
004025-E;EZTD Inc;ConsumerDurables;Israel;
0CGD8J-E;Farm 51 Group SA;ConsumerDurables;Poland;
0817G2-E;Frontier Developments Plc;ConsumerDurables;United Kingdom;
069W85-E;Findev Inc;ConsumerDurables;Canada;
009PQF-E;Fluidra SA;ConsumerDurables;Spain;
0GT07Z-E;Financial Gravity Companies Inc;ConsumerDurables;United States;
002G79-E;Fuelstream Inc;ConsumerDurables;United States;
0HH49S-E;Funko Inc Class A;ConsumerDurables;United States;
0DPQ6T-E;Fenix Outdoor International AG Series B;ConsumerDurables;Switzerland;
009Y4P-E;Fox Factory Holding Corp;Automotive;United States;
00CG9Z-E;Freeze Tag Inc;ConsumerDurables;United States;
0BJRJ3-E;Firstime Design Limited;ConsumerDurables;United States;
06B8NX-E;Funcom SE;ConsumerDurables;Netherlands;
05JC4W-E;Grand Banks Yachts Limited;ConsumerDurables;Singapore;
05J0ZC-E;Games Workshop Group PLC;ConsumerDurables;United Kingdom;
00D87H-E;General Agriculture Corp;ConsumerDurables;China;
003M06-E;Gigamedia Limited;ConsumerDurables;Taiwan;
05JMF9-E;GOC (Pak) Ltd;ConsumerDurables;Pakistan;
0GBN5L-E;Acushnet Holdings Corp;ConsumerDurables;United States;
007TF5-E;Green Resources Public Company Limited;ConsumerDurables;Thailand;
05J5D5-E;Guillemot Corp SA;ConsumerDurables;France;
00D5CJ-E;Glorywin Entertainment Group Inc;ConsumerDurables;Macau;
0091MX-E;HanseYachts AG;ConsumerDurables;Germany;
000LJT-E;Hasbro Inc;ConsumerDurables;United States;
05J9WF-E;Hornby PLC;ConsumerDurables;United Kingdom;
05R0F3-E;iGrandiViaggi SpA;ConsumerDurables;Italy;
05NVRN-E;Innelec Multimedia SA;ConsumerDurables;France;
06G8FS-E;Iplayco Corporation Ltd;ConsumerDurables;Canada;
0020T0-E;Interplay Entertainment Corp;ConsumerDurables;United States;
07HKWN-E;indiePub Entertainment Inc;ConsumerDurables;United States;
00173D-E;JAKKS Pacific Inc;ConsumerDurables;United States;
05J3RC-E;James Halstead plc;ConsumerDurables;United Kingdom;
002KPL-E;Jupiter Marine International Holdings Inc;ConsumerDurables;United States;
000NBF-E;Johnson Outdoors Inc Class A;ConsumerDurables;United States;
05JH5N-E;KABE Group AB Class B;ConsumerDurables;Sweden;
009W59-E;Lans Holdings Inc;ConsumerDurables;United States;
00343R-E;LD Holdings Inc;ConsumerDurables;United States;
06RZJ6-E;Pacific Online Systems Corp;ConsumerDurables;Philippines;
000PK1-E;Mattel Inc;ConsumerDurables;United States;
0DH9VG-E;Malibu Boats Inc Class A;ConsumerDurables;United States;
06Y1LP-E;Mastercraft Boat Holdings Inc;ConsumerDurables;United States;
002P86-E;Matchaah Holdings Inc;ConsumerDurables;United States;
007MCP-E;Medical Innovation Holdings Inc;ConsumerDurables;United States;
009T08-E;Majic Wheels Corp;ConsumerDurables;United States;
05JT3L-E;Verney-Carron SA;ConsumerDurables;France;
0033G6-E;Marine Products Corporation;ConsumerDurables;United States;
002VFR-E;Metrospaces Inc;ConsumerDurables;United States;
0066VD-E;Munchener Tierpark Hellabrunn AG;ConsumerDurables;Germany;
05HX7T-E;Nautilus Inc;ConsumerDurables;United States;
00GGSQ-E;Odyssey Group International Inc;ConsumerDurables;United States;
05K009-E;PARKEN Sport & Entertainment A/S;ConsumerDurables;Denmark;
000TJP-E;Polaris Inc;ConsumerDurables;United States;
066KS3-E;Playlogic Entertainment Inc;ConsumerDurables;Netherlands;
05JRMB-E;PolarityTE Inc;ConsumerDurables;United States;
0032WG-E;QRS Music Technologies Inc;ConsumerDurables;United States;
0F9Q85-E;Quest Management Inc;ConsumerDurables;Latvia;
00FGCJ-E;Quixant Plc;ConsumerDurables;United Kingdom;
007Q5Y-E;Red Mile Entertainment Inc;ConsumerDurables;United States;
000X19-E;Sturm Ruger & Company Inc;ConsumerDurables;United States;
05JV66-E;Silkeborg IF Invest A/S;ConsumerDurables;Denmark;
0FR6ZB-E;Super League Gaming Inc;ConsumerDurables;United States;
00186N-E;Singing Machine Company Inc;ConsumerDurables;United States;
0FLF82-E;Spintso International AB;ConsumerDurables;Sweden;
0016NK-E;Silverstar Holdings Ltd;ConsumerDurables;Bermuda;
05K1FJ-E;Starbreeze AB;ConsumerDurables;Sweden;
00CHPV-E;Santaro Interactive Entertainment Co;ConsumerDurables;China;
0GLX34-E;TechCare Corp;ConsumerDurables;United States;
060QRM-E;Technogym SpA;ConsumerDurables;Italy;
000XQB-E;Thor Industries Inc;Automotive;United States;
09G6P6-E;Thule Group AB;ConsumerDurables;Sweden;
002F5B-E;Tamino Minerals Inc;ConsumerDurables;Canada;
0JJ9S5-E;Team17 Group PLC;ConsumerDurables;United Kingdom;
05JFRS-E;Tandem Group plc;ConsumerDurables;United Kingdom;
001DG2-E;Tonner-One World Holdings Inc;ConsumerDurables;United States;
05JTLT-E;Tec Toy SA Pfd;ConsumerDurables;Brazil;
0FLNJR-E;Spin Master Corp;ConsumerDurables;Canada;
001Q09-E;Take-Two Interactive Software Inc;MediaEntertainment;United States;
0644L7-E;United Power of Asia Public Co Ltd;ConsumerDurables;Thailand;
003GYG-E;Ultimate Sports Inc;ConsumerDurables;United States;
00G8MP-E;Vista Outdoor Inc;ConsumerDurables;United States;
000YXH-E;Winnebago Industries Inc;Automotive;United States;
006RWD-E;World Poker Store Inc;ConsumerDurables;United States;
07D6N3-E;Wonderful Times Group AB;ConsumerDurables;Sweden;
00GGF7-E;Xfit Brands Inc;ConsumerDurables;United States;
06JJYF-E;Xtreme Motorsports International Inc;ConsumerDurables;United States;
0065PY-E;ZipTel Limited;ConsumerDurables;Australia;
085947-E;Zinkia Entertainment SA;ConsumerDurables;Spain;
05JFBG-E;Zoologischer Garten Berlin AG;ConsumerDurables;Germany;
05J1K8-E;Zapf Creation AG;ConsumerDurables;Germany;
00CMK1-E;Turnpoint Global Inc;ConsumerDurables;United States;
0JP47P-E;Studds Accessories Ltd;ConsumerDurables;India;
05JCDQ-E;Kyungbang Co Ltd;ConsumerDurables;South Korea;
05VD6V-E;Shijiazhuang Changshan Beiming Technology Co Ltd Class A;ConsumerDurables;China;
07NKXX-E;Jiangsu Hagong Intelligent Robot Co Ltd Class A;ConsumerDurables;China;
062M4P-E;Renhe Pharmacy Co Ltd Class A;ConsumerDurables;China;
05ZR9W-E;CHTC Helon Co Ltd Class A;ConsumerDurables;China;
0664LC-E;Huaxun Fangzhou Co Ltd;ConsumerDurables;China;
062LP8-E;Guangdong Baolihua New Energy Stock Co Ltd Class A;ConsumerDurables;China;
05X1N9-E;Gansu Engineering Consulting Group Co Ltd Class A;ConsumerDurables;China;
05YZY1-E;Guangdong Xinhui Meida Nylon Co Ltd Class A;ConsumerDurables;China;
05Z4DV-E;Sichuan Jinyu Automobile City (Group) Co Ltd Class A;ConsumerDurables;China;
062TVQ-E;Dezhan Healthcare Company Limited Class A;ConsumerDurables;China;
05WQMY-E;Anhui Huamao Textile Co Ltd Class A;ConsumerDurables;China;
062LSN-E;Jiangsu Huaxicun Co Ltd Class A;ConsumerDurables;China;
062WT7-E;Xinxiang Chemical Fiber Co Ltd Class A;ConsumerDurables;China;
05J5PV-E;Chonbang Co Ltd;ConsumerDurables;South Korea;
062LR3-E;Xinlong Holding (Group) Co Ltd Class A;ConsumerDurables;China;
062LRT-E;Gosun Holding Co Ltd Class A;ConsumerDurables;China;
062LPC-E;Guangdong Huatie Tongda High-Speed Railway Equipment Corporation Class A;ConsumerDurables;China;
05WWTT-E;Ningxia Zhongyin Cashmere Co Ltd Class A;ConsumerDurables;China;
0645DF-E;Silla Textile Co Ltd;ConsumerDurables;South Korea;
05JHTK-E;Taihan Textile Co Ltd;ConsumerDurables;South Korea;
05JBXY-E;SG Choongbang Co Ltd;ConsumerDurables;South Korea;
05J655-E;DI DONG-IL Corporation;ConsumerDurables;South Korea;
060S9G-E;Transfar Zhilian Co Ltd Class A;ConsumerDurables;China;
062YRY-E;GCL Energy Technology CoLtd Class A;ConsumerDurables;China;
08D6HH-E;Kolon Corporation;ConsumerDurables;South Korea;
062YSL-E;Wangneng Environment Co Ltd Class A;ConsumerDurables;China;
07JQRN-E;Huafu Fashion Co Ltd Class A;ConsumerDurables;China;
06JH8P-E;Zhejiang Huafeng Spandex Co Ltd Class A;ConsumerDurables;China;
06V3JF-E;Kairuide Holding Co Ltd Class A;ConsumerDurables;China;
06V07S-E;Sinoma Science & Technology Co Ltd Class A;ConsumerDurables;China;
06NM7T-E;Sunvim Group Co Ltd Class A;ConsumerDurables;China;
06V3H8-E;Hennan Xinye Textle Co Ltd Class A;ConsumerDurables;China;
06NQN6-E;Luyang Energy-Saving Materials Co Ltd Class A;ConsumerDurables;China;
06V3H4-E;NanJi E-Commerce Co LTD Class A;ConsumerDurables;China;
06VSVV-E;Hongda High-Tech Holding Co Ltd Class A;ConsumerDurables;China;
05JCQ8-E;SAMYANG TONGSANG Co Ltd;ConsumerDurables;South Korea;
06X77R-E;Jiangsu Aoyang Health Industry Co ltd Class A;ConsumerDurables;China;
06ZZSW-E;Shandong Ruyi Woolen Garment Group Co Ltd Class A;ConsumerDurables;China;
0714F0-E;Jiangsu Jiuding New Material Co Ltd Class A;ConsumerDurables;China;
072DB8-E;Zhejiang Hailide New Material Co Ltd Class A;ConsumerDurables;China;
082KK1-E;Luolai Lifestyle Technology Co Ltd Class A;ConsumerDurables;China;
08GVY1-E;Shenzhen Fuanna Bedding & Furnishing Co Ltd Class A;ConsumerDurables;China;
09NNCL-E;Jiangsu Lianfa Textile CoLtd Class A;ConsumerDurables;China;
09QDHC-E;Zhejiang Jiaxin Silk Corp Ltd Class A;ConsumerDurables;China;
08L2DZ-E;Zhejiang Unifull Industrial Fiber Co Ltd Class A;ConsumerDurables;China;
0B23ZM-E;Shanghai Challenge Textile Company Limited Class A;ConsumerDurables;China;
09ZLJN-E;Rongsheng Petrochemical Co Ltd Class A;ConsumerDurables;China;
0BCNKB-E;HyUnion Holding Co Ltd Class A;ConsumerDurables;China;
0BT7SV-E;Xingye Leather Technology Co Ltd Class A;ConsumerDurables;China;
05JPV0-E;Dayou Automotive Seat Technology Co Ltd;ConsumerDurables;South Korea;
05J4QM-E;Ilshin Spinning Co Ltd;ConsumerDurables;South Korea;
05J2KJ-E;Taekwang Industrial Co Ltd;ConsumerDurables;South Korea;
05JGG8-E;Pangrim Co Ltd;ConsumerDurables;South Korea;
05JG0F-E;Daehan Synthetic Fiber Co Ltd;ConsumerDurables;South Korea;
05JD1P-E;Chokwang Leather Co Ltd;ConsumerDurables;South Korea;
05J04F-E;Hyosung Corporation;ConsumerDurables;South Korea;
062JZ9-E;Ducksung Co Ltd;ConsumerDurables;South Korea;
05JMW8-E;CITECH CO LTD;ConsumerDurables;South Korea;
0066HH-E;Oceancash Pacific Bhd;ConsumerDurables;Malaysia;
05JFD3-E;Pan-Pacific Co Ltd;ConsumerDurables;South Korea;
05JG4W-E;IL Jeong Industrial Co Ltd;ConsumerDurables;South Korea;
05JMQL-E;WELLBioTEC Co Ltd;ConsumerDurables;South Korea;
05JMZ2-E;GeneOne Life Science Inc;ConsumerDurables;South Korea;
05JHDN-E;Seong An Co Ltd;ConsumerDurables;South Korea;
05JGVB-E;Uni Chem Co Ltd;ConsumerDurables;South Korea;
05JMWM-E;Galaxia SM Inc;ConsumerDurables;South Korea;
0626Z3-E;Daewon Chemical Co Ltd;ConsumerDurables;South Korea;
0GDX5G-E;Jayjun Cosmetic Co Ltd;ConsumerDurables;South Korea;
0630VL-E;SMARK COLTD;ConsumerDurables;South Korea;
062ZTY-E;Aztech WB Co Ltd;ConsumerDurables;South Korea;
06338H-E;SI Resources Co Ltd;ConsumerDurables;South Korea;
0645DG-E;Welcron Co Ltd;ConsumerDurables;South Korea;
072DFH-E;HUVIS CORPORATION;ConsumerDurables;South Korea;
077L1M-E;TK Chemical Corporation;ConsumerDurables;South Korea;
0061RR-E;APAC Resources Limited;ConsumerDurables;Hong Kong;
09HT31-E;Kolon Industries Inc;ConsumerDurables;South Korea;
0D6XQT-E;GH Advanced Materials Inc;ConsumerDurables;South Korea;
05J459-E;San Fang Chemical Industry Co Ltd;ConsumerDurables;Taiwan;
0FNZRZ-E;Fulin Plastic Industry (Cayman) Holding Co Ltd;ConsumerDurables;Vietnam;
0097MF-E;Pacific Textiles Holdings Limited;ConsumerDurables;Hong Kong;
0DNHR2-E;Moody Technology Holdings Limited;ConsumerDurables;China;
05JFY9-E;Nan Yang Dyeing & Finishing Co Ltd;ConsumerDurables;Taiwan;
05JB16-E;Tung Ho Textile Co Ltd;ConsumerDurables;Taiwan;
05J5C2-E;Kwong Fong Industries Corporation;ConsumerDurables;Taiwan;
05J4QY-E;Carnival Industrial Corporation;ConsumerDurables;Taiwan;
05J2V2-E;Shinkong Textile Co Ltd;ConsumerDurables;Taiwan;
05J9L0-E;Reward Wool Industry Corporation;ConsumerDurables;Taiwan;
05JC18-E;Taroko CoLtd;ConsumerDurables;Taiwan;
05HZ4M-E;Formosa Taffeta Co Ltd;ConsumerDurables;Taiwan;
05J9TB-E;GTM Holdings Corporation;ConsumerDurables;Taiwan;
05JQQZ-E;Yu Foong International Corporation;ConsumerDurables;Taiwan;
05JC7F-E;Chuwa Wool Industry Co (Taiwan) Ltd;ConsumerDurables;Taiwan;
05J0MS-E;Tainan Spinning Co Ltd;ConsumerDurables;Taiwan;
05JGQD-E;Tah Tong Textile Co Ltd;ConsumerDurables;Taiwan;
05JBZL-E;Lily Textile Co Ltd;ConsumerDurables;Taiwan;
05J2M8-E;LeaLea Enterprise Co Ltd;ConsumerDurables;Taiwan;
05JCN6-E;Universal Textile Co Ltd;ConsumerDurables;Taiwan;
07BLHF-E;KOLON MATERIALS;ConsumerDurables;South Korea;
05J9MF-E;Hong Ho Precision Textile Co Ltd;ConsumerDurables;Taiwan;
05J3R6-E;Li Peng Enterprise Co Ltd;ConsumerDurables;Taiwan;
05J585-E;Chia Her Industrial Co Ltd;ConsumerDurables;Taiwan;
05HZCW-E;Nien Hsing Textile Co Ltd;ConsumerDurables;Taiwan;
05JC7R-E;Hong Yi Fiber Industry Co Ltd;ConsumerDurables;Taiwan;
05JCX8-E;Taiwan Taffeta Fabric Co Ltd;ConsumerDurables;Taiwan;
05J31T-E;Zig Sheng Ind Co Ltd;ConsumerDurables;Taiwan;
05J62Q-E;I-HWA Industrial Co Ltd;ConsumerDurables;Taiwan;
05J5G7-E;Yi Jinn Industrial CoLtd;ConsumerDurables;Taiwan;
05J2X2-E;Lan Fa Textile Co Ltd;ConsumerDurables;Taiwan;
05J3S3-E;Everest Textile Co Ltd;ConsumerDurables;Taiwan;
05JCVX-E;Chyang Sheng Dyeing & Finishing Co Ltd;ConsumerDurables;Taiwan;
05J4XJ-E;De Licacy Industrial Co Ltd;ConsumerDurables;Taiwan;
05JBYT-E;Wisher Industrial Co Ltd;ConsumerDurables;Taiwan;
05JMW5-E;Acelon Chemicals & Fiber Corporation;ConsumerDurables;Taiwan;
05JBF0-E;Tex-Ray Industrial Co Ltd;ConsumerDurables;Taiwan;
05J607-E;Chang-Ho Fibre Corp;ConsumerDurables;Taiwan;
05J4VL-E;Lilontex Corporation;ConsumerDurables;Taiwan;
0BK608-E;Evertex Fabrinology Ltd;ConsumerDurables;Taiwan;
05WG42-E;Solytech Enterprise Corporation;ConsumerDurables;Taiwan;
066ZRW-E;Tri Ocean Textile Co Ltd;ConsumerDurables;Taiwan;
062964-E;Honmyue Enterprise Co Ltd;ConsumerDurables;Taiwan;
05J4C4-E;Sumagh High Tech Corporation;ConsumerDurables;Taiwan;
05ZDZ1-E;Eclat Textile Co Ltd;ConsumerDurables;Taiwan;
09HMKC-E;China Longevity Group Co Ltd;ConsumerDurables;Hong Kong;
0FY9M4-E;Sino Great Wall Co Ltd Class B;ConsumerDurables;China;
05J17R-E;Shenzhen Textile (Holdings) Co Ltd Class B;ConsumerDurables;China;
05WPDR-E;Dongfeng Sci-Tech Group Co Ltd Class B;ConsumerDurables;China;
05J3N3-E;Lu Thai Textile Co Ltd Class B;ConsumerDurables;China;
0DPRB8-E;Best Pacific International Holdings Ltd;ConsumerDurables;China;
0BWXPS-E;Golden Shield Holdings (Industrial) Ltd;ConsumerDurables;China;
0CJCWG-E;CECEP COSTIN New Materials Group Ltd;ConsumerDurables;Hong Kong;
0BNHXX-E;Billion Industrial Holdings Ltd;ConsumerDurables;China;
006MMR-E;Texhong Textile Group Limited;ConsumerDurables;Hong Kong;
05SXBP-E;Weiqiao Textile Co Ltd Class H;ConsumerDurables;China;
05J048-E;Ruentex Industries Limited;ConsumerDurables;Taiwan;
06DK1G-E;Munsin Garment Corporation;ConsumerDurables;Taiwan;
0JM4XL-E;Hyosung TNC Corp;ConsumerDurables;South Korea;
0JM4S4-E;Hyosung Advanced Materials Corp;ConsumerDurables;South Korea;
0JLJP0-E;G&E Healthcare Co Ltd;ConsumerDurables;South Korea;
09N7J7-E;Shanghai Anoky Group Co Ltd Class A;ConsumerDurables;China;
0BQWKM-E;Shandong Tongda Island New Materials Co Ltd Class A;ConsumerDurables;China;
05J0CC-E;Unitika Ltd;ConsumerDurables;Japan;
05J5HW-E;Fujibo Holdings Inc;ConsumerDurables;Japan;
05HXHJ-E;Nisshinbo Holdings Inc;ConsumerDurables;Japan;
05J02Z-E;KURABO INDUSTRIES LTD;ConsumerDurables;Japan;
07XWRM-E;Daiwabo Holdings Co Ltd;ConsumerDurables;Japan;
05J9KL-E;Shikibo Ltd;ConsumerDurables;Japan;
05JF21-E;Omikenshi Co Ltd;ConsumerDurables;Japan;
05J61D-E;Saibo Co Ltd;ConsumerDurables;Japan;
05JMZH-E;Shinnaigai Textile Ltd;ConsumerDurables;Japan;
05J097-E;Japan Wool Textile Co Ltd;ConsumerDurables;Japan;
05JGY0-E;Daitobo CoLtd;ConsumerDurables;Japan;
05NJ3J-E;Toabo Corporation;ConsumerDurables;Japan;
05JH6R-E;Kaneyo Co Ltd;ConsumerDurables;Japan;
05HXH1-E;Texwinca Holdings Limited;ConsumerDurables;Hong Kong;
007MP5-E;GTI Holdings Limited;ConsumerDurables;Hong Kong;
001NDC-E;Teijin Limited;ConsumerDurables;Japan;
05HWH8-E;Toray Industries Inc;ConsumerDurables;Japan;
05JCFX-E;SAKAI OVEX Co Ltd;ConsumerDurables;Japan;
05JQ7F-E;Kitanihon Spinning Co Ltd;ConsumerDurables;Japan;
05JF5Y-E;Fuji Corporation;ConsumerDurables;Japan;
05JH3D-E;Econach Holdings Co Ltd;ConsumerDurables;Japan;
05JHLC-E;Nitto Seimo Co Ltd;ConsumerDurables;Japan;
05JB7P-E;Dynic Corporation;ConsumerDurables;Japan;
05J1N3-E;Seiren Co Ltd;ConsumerDurables;Japan;
05J5CK-E;Sotoh Co Ltd;ConsumerDurables;Japan;
05JDCG-E;Tokai Senko KK;ConsumerDurables;Japan;
05JM7S-E;Soko Seiren Co Ltd;ConsumerDurables;Japan;
05J41V-E;KOMATSU MATERE Co Ltd;ConsumerDurables;Japan;
05JF33-E;FUJIX Ltd;ConsumerDurables;Japan;
0DFKMJ-E;Yongsheng Advanced Materials Co Ltd;ConsumerDurables;Hong Kong;
0C8BCW-E;China Weaving Materials Holdings Ltd;ConsumerDurables;China;
065ZKP-E;Havix Corporation;ConsumerDurables;Japan;
05J0GB-E;Fountain Set (Holdings) Limited;ConsumerDurables;Hong Kong;
05JC7M-E;Toung Loong Textile Mfg Co Ltd;ConsumerDurables;Taiwan;
06295Y-E;Fu Ta Material Technology Co Ltd;ConsumerDurables;Taiwan;
05JM90-E;Hsin Sin Textile Co Ltd;ConsumerDurables;Taiwan;
06295N-E;EST GLOBAL APPAREL Co Ltd;ConsumerDurables;Taiwan;
06295Q-E;Taiwan Indigena Botanica Co Ltd;ConsumerDurables;Taiwan;
06295X-E;Shanyuan Co Ltd;ConsumerDurables;Taiwan;
065BR7-E;Ensure Global Corp Ltd;ConsumerDurables;Taiwan;
065BRR-E;Kwang Ming Silk Mill Co Ltd;ConsumerDurables;Taiwan;
07F78B-E;Li-Cheng Enterprise Co Ltd;ConsumerDurables;Taiwan;
086NVP-E;G-Fun Industrial Corporation;ConsumerDurables;Taiwan;
088XS2-E;Yao I Fabric Co Ltd;ConsumerDurables;Taiwan;
0D09TD-E;Singtex Industrial Co Ltd;ConsumerDurables;Taiwan;
05WVYM-E;Maritsatex AD;ConsumerDurables;Bulgaria;
05JB79-E;Bombay Dyeing & Manufacturing Co Ltd;ConsumerDurables;India;
003NN5-E;Arvind Limited;ConsumerDurables;India;
05JF9Q-E;Garden Silk Mills Limited;ConsumerDurables;India;
05JMR4-E;GTN Industries Limited;ConsumerDurables;India;
05JC16-E;Ghcl Limited;ConsumerDurables;India;
07D3GG-E;Prag Bosimi Synthetics Ltd;ConsumerDurables;India;
05K4P1-E;Indo Rama Synthetics (India) Limited;ConsumerDurables;India;
05K012-E;JCT Ltd;ConsumerDurables;India;
06X5GQ-E;KG Denim Ltd;ConsumerDurables;India;
05L3HS-E;Mafatlal Industries Limited;ConsumerDurables;India;
05VR5Y-E;Baroda Rayon Corp Ltd;ConsumerDurables;India;
00CP4X-E;Mid India Industries Limited;ConsumerDurables;India;
0B6CLK-E;Modern Syntex (India) Ltd;ConsumerDurables;India;
006MQV-E;Nahar Spinning Mills Ltd;ConsumerDurables;India;
062XTG-E;Nirlon Limited;ConsumerDurables;India;
05J31K-E;Raymond Limited;ConsumerDurables;India;
060P8K-E;RSWM Limited;ConsumerDurables;India;
062HKR-E;Vardhman Holdings Limited;ConsumerDurables;India;
05JSGV-E;Pasupati Acrylon Limited;ConsumerDurables;India;
05JSLP-E;DCM Ltd;ConsumerDurables;India;
0B0BFR-E;Gaekwar Mills Ltd;ConsumerDurables;India;
07CKR0-E;H P Cotton Textile Mills Limited;ConsumerDurables;India;
094LDN-E;Jamshri Ranjitsinghji Spinning & Weaving Mills Co Ltd;ConsumerDurables;India;
00CP4M-E;Katare Spinning Mills Limited;ConsumerDurables;India;
006M9K-E;Lakshmi Mills Co Ltd;ConsumerDurables;India;
05JC4L-E;Vardhman Textiles Limited;ConsumerDurables;India;
05JV67-E;Pasupati Spinning and Weaving Mills Limited;ConsumerDurables;India;
06RSR5-E;Ruby Mills Limited;ConsumerDurables;India;
07D36H-E;Super Syncotex India Ltd;ConsumerDurables;India;
06J3D8-E;Swan Energy Limited;ConsumerDurables;India;
07D7GN-E;Victoria Mills Limited;ConsumerDurables;India;
